31.69523811340332,-119.91240692138672
32.59565734863281,-119.60148620605469
33.487327575683594,-119.26630401611328
34.36960220336914,-118.9071044921875
35.287574768066406,-118.51717376708984
36.207969665527344,-118.12619018554688
37.12836456298828,-117.73519897460938
38.04875946044922,-117.34420776367188
38.969154357910156,-116.95321655273438
39.83208465576172,-116.5750732421875
40.655128479003906,-116.16912841796875
41.45819854736328,-115.7249755859375
42.239524841308594,-115.24360656738281
43.01995849609375,-114.71470642089844
43.80671310424805,-114.1551513671875
44.5822639465332,-113.5801773071289
45.346317291259766,-112.99000549316406
46.108253479003906,-112.37841796875
46.88539123535156,-111.74908447265625
47.66252899169922,-111.1197509765625
48.43966293334961,-110.49041748046875
49.216800689697266,-109.861083984375
49.993934631347656,-109.23175811767578
50.77107238769531,-108.60242462158203
51.54821014404297,-107.97309112548828
52.269466400146484,-107.36920166015625
52.96769714355469,-106.74175262451172
53.643558502197266,-106.09027099609375
54.29621505737305,-105.4155502319336
54.92487335205078,-104.7184066772461
55.52876281738281,-103.99970245361328
56.10714340209961,-103.26033020019531
56.6593132019043,-102.50116729736328
57.18458938598633,-101.72315216064453
57.682334899902344,-100.92724609375
58.17112350463867,-100.08963012695312
58.67156219482422,-99.22386169433594
59.1719970703125,-98.35808563232422
59.66314697265625,-97.5056381225586
60.117835998535156,-96.67350006103516
60.5477409362793,-95.82830047607422
60.95249557495117,-94.97075653076172
61.33367156982422,-94.0974349975586
61.71239471435547,-93.18870544433594
62.08306121826172,-92.27665710449219
62.44562911987305,-91.36135864257812
62.8000602722168,-90.44288635253906
63.12809753417969,-89.54752349853516
63.43056106567383,-88.64537811279297
63.70792007446289,-87.73519897460938
63.95997619628906,-86.81769561767578
64.19165802001953,-85.8827896118164
64.40606689453125,-84.94024658203125
64.60246276855469,-83.99378967285156
64.78077697753906,-83.04374694824219
64.94709014892578,-82.0722427368164
65.11402130126953,-81.08642578125
65.2808609008789,-80.10060119628906
65.44762420654297,-79.11474609375
65.61431884765625,-78.12886810302734
65.78093719482422,-77.14297485351562
65.9474868774414,-76.15706634521484
66.11397552490234,-75.17113494873047
66.28040313720703,-74.1851806640625
66.44676971435547,-73.19921112060547
66.61309814453125,-72.2132339477539
66.77937316894531,-71.22723388671875
66.94561004638672,-70.24121856689453
67.11180877685547,-69.25519561767578
67.2779769897461,-68.26915740966797
67.44410705566406,-67.2831039428711
67.61022186279297,-66.29703521728516
67.77631378173828,-65.31096649169922
67.9423828125,-64.32487487792969
68.10845184326172,-63.33877944946289
68.27450561523438,-62.35267639160156
68.4405517578125,-61.3665657043457
68.60661315917969,-60.38044357299805
68.77267456054688,-59.39431381225586
68.93873596191406,-58.40818405151367
69.10482025146484,-57.42204666137695
69.27091979980469,-56.4359016418457
69.43704223632812,-55.44975280761719
69.60318756103516,-54.46360778808594
69.76937866210938,-53.47745132446289
69.93559265136719,-52.491294860839844
70.10184478759766,-51.50514221191406
70.26814270019531,-50.518985748291016
70.43449401855469,-49.532833099365234
70.60089111328125,-48.54667663574219
70.7673568725586,-47.560523986816406
70.93386840820312,-46.57437515258789
71.10044860839844,-45.588226318359375
71.26710510253906,-44.60208511352539
71.43383026123047,-43.61594772338867
71.60063171386719,-42.629817962646484
71.71076965332031,-41.978973388671875
71.81877136230469,-41.15492630004883
71.82845306396484,-40.362552642822266
71.74451446533203,-39.574581146240234
71.568115234375,-38.802032470703125
71.30174255371094,-38.05571365356445
70.94911193847656,-37.346065521240234
70.51516723632812,-36.68301773071289
69.99213409423828,-36.05482864379883
69.39925384521484,-35.46733474731445
68.7536849975586,-34.93827819824219
68.06116485595703,-34.47236251831055
67.3278579711914,-34.07373046875
66.56026458740234,-33.74591064453125
65.76522064208984,-33.49183654785156
64.93848419189453,-33.30985641479492
63.95436477661133,-33.12260437011719
62.972042083740234,-32.935279846191406
61.99101257324219,-32.74858856201172
61.01112365722656,-32.56331253051758
60.0322380065918,-32.38021469116211
60.00053024291992,-32.37432861328125
