-87.21192169189453,-130.22865295410156
-86.22466278076172,-130.17947387695312
-85.23706817626953,-130.12396240234375
-84.24916076660156,-130.06246948242188
-83.26095581054688,-129.99539184570312
-82.2724609375,-129.9230499267578
-81.28366088867188,-129.8458709716797
-80.29454803466797,-129.76417541503906
-79.30512237548828,-129.67835998535156
-78.31537628173828,-129.58880615234375
-77.32526397705078,-129.49588012695312
-76.33477020263672,-129.39991760253906
-75.3438720703125,-129.3013458251953
-74.35253143310547,-129.2004852294922
-73.3607177734375,-129.09776306152344
-72.36839294433594,-128.99351501464844
-71.37552642822266,-128.88812255859375
-70.38207244873047,-128.781982421875
-69.38798522949219,-128.67543029785156
-68.39324188232422,-128.56887817382812
-67.39778137207031,-128.4627227783203
-66.40158081054688,-128.35728454589844
-65.40459442138672,-128.2529754638672
-64.40678405761719,-128.15016174316406
-63.408111572265625,-128.0492401123047
-62.40855026245117,-127.95060729980469
-61.408058166503906,-127.85459899902344
-60.406612396240234,-127.76165008544922
-59.40419387817383,-127.67210388183594
-52.22949981689453,-127.1551513671875
-51.231441497802734,-127.09284973144531
-50.23473358154297,-127.0304946899414
-49.24028015136719,-126.96662902832031
-48.2459602355957,-126.90081787109375
-47.25177001953125,-126.83297729492188
-46.256858825683594,-126.76316833496094
-45.25934982299805,-126.69261169433594
-44.261844635009766,-126.62205505371094
-43.26433563232422,-126.55148315429688
-42.26683044433594,-126.48092651367188
-41.26655197143555,-126.4107894897461
-40.26537322998047,-126.342529296875
-39.266517639160156,-126.27597045898438
-38.26872253417969,-126.20956420898438
-37.27092742919922,-126.14317321777344
-36.273136138916016,-126.07677459716797
-35.27534103393555,-126.0103759765625
-34.277549743652344,-125.94397735595703
-33.279754638671875,-125.87757873535156
-32.9709358215332,-125.85702514648438
-32.9709358215332,-125.85702514648438
-31.973140716552734,-125.7906265258789
-30.9753475189209,-125.72422790527344
-29.977554321289062,-125.6578369140625
-28.979761123657227,-125.59143829345703
-27.98196792602539,-125.52503967285156
-26.984174728393555,-125.4586410522461
-25.98638153076172,-125.39225006103516
-24.988588333129883,-125.32585144042969
-23.990793228149414,-125.25945281982422
-22.99300193786621,-125.19305419921875
-21.995206832885742,-125.12666320800781
-20.99741554260254,-125.06026458740234
-19.99962043762207,-124.99386596679688
-19.001829147338867,-124.9274673461914
-18.0040340423584,-124.86106872558594
-17.006240844726562,-124.794677734375
-16.008447647094727,-124.72827911376953
-15.010655403137207,-124.66188049316406
-14.012862205505371,-124.5954818725586
-13.015069007873535,-124.52909088134766
-12.0172758102417,-124.46269226074219
-11.019482612609863,-124.39629364013672
-10.021689414978027,-124.32989501953125
-9.023896217346191,-124.26350402832031
-8.026103019714355,-124.19710540771484
-7.0283098220825195,-124.13070678710938
-6.030516624450684,-124.0643081665039
-5.920758247375488,-124.0570068359375
-5.9207587242126465,-124.0570068359375
-4.9229655265808105,-123.99060821533203
-3.9251718521118164,-123.92420959472656
-2.9273786544799805,-123.85781860351562
-1.929585337638855,-123.79141998291016
-0.9324946403503418,-123.72503662109375
0.061709389090538025,-123.6574935913086
1.0572172403335571,-123.5879898071289
2.0547661781311035,-123.51801300048828
3.0523147583007812,-123.44804382324219
4.049863338470459,-123.37806701660156
5.044890880584717,-123.30774688720703
6.038779258728027,-123.2356185913086
7.032515525817871,-123.16150665283203
8.026103973388672,-123.08538818359375
9.019539833068848,-123.00729370117188
10.012816429138184,-122.92719268798828
11.008447647094727,-122.84542083740234
12.005084991455078,-122.76348114013672
13.001725196838379,-122.6815414428711
13.99836254119873,-122.59959411621094
14.994999885559082,-122.51765441894531
15.358014106750488,-122.48780822753906
15.358014106750488,-122.48780822753906
16.354650497436523,-122.40586853027344
17.351287841796875,-122.32392120361328
18.347925186157227,-122.24198150634766
19.344562530517578,-122.1600341796875
20.329458236694336,-122.07708740234375
21.305856704711914,-121.98486328125
22.28118324279785,-121.88191223144531
23.25531768798828,-121.76823425292969
24.2178897857666,-121.64400482177734
25.163320541381836,-121.50017547607422
26.104867935180664,-121.33280944824219
27.041946411132812,-121.14200592041016
27.98410987854004,-120.92615509033203
28.948123931884766,-120.69742584228516
29.870800018310547,-120.46057891845703
30.786727905273438,-120.1988525390625
31.695234298706055,-119.91241455078125
32.59565353393555,-119.60148620605469
33.487327575683594,-119.26630401611328
34.369598388671875,-118.9071044921875
35.28757858276367,-118.51717376708984
36.20797348022461,-118.12619018554688
37.12836837768555,-117.73519897460938
38.048763275146484,-117.34420776367188
38.96915817260742,-116.95321655273438
39.83208465576172,-116.5750732421875
40.655128479003906,-116.16912841796875
41.45819854736328,-115.7249755859375
42.239524841308594,-115.24360656738281
43.01995849609375,-114.71470642089844
43.80671310424805,-114.1551513671875
44.5822639465332,-113.5801773071289
45.34632110595703,-112.99000549316406
46.108253479003906,-112.37841796875
46.88539123535156,-111.74908447265625
47.66252899169922,-111.1197509765625
48.43966293334961,-110.49041748046875
49.216800689697266,-109.861083984375
49.99393844604492,-109.23175811767578
50.77107238769531,-108.60242462158203
51.54821014404297,-107.97309112548828
52.26947021484375,-107.36920166015625
52.96770095825195,-106.74176025390625
53.64356231689453,-106.09027862548828
54.29621505737305,-105.4155502319336
54.92487716674805,-104.71841430664062
55.52876663208008,-103.99971008300781
56.107147216796875,-103.26033020019531
56.6593132019043,-102.50116729736328
57.184593200683594,-101.72315979003906
57.682334899902344,-100.92725372314453
58.17112350463867,-100.08963012695312
58.67156219482422,-99.22386169433594
59.1719970703125,-98.35808563232422
59.66314697265625,-97.5056381225586
60.117835998535156,-96.67349243164062
60.5477409362793,-95.82829284667969
60.952491760253906,-94.97074890136719
61.33367156982422,-94.0974349975586
61.71239471435547,-93.18870544433594
62.08306121826172,-92.27665710449219
62.44562911987305,-91.36135864257812
62.8000602722168,-90.44288635253906
63.12809753417969,-89.54752349853516
63.43056106567383,-88.64537811279297
63.70792007446289,-87.7352066040039
63.95997619628906,-86.81769561767578
64.19165802001953,-85.8827896118164
64.40606689453125,-84.94024658203125
64.60246276855469,-83.99378967285156
64.78077697753906,-83.04374694824219
64.94711303710938,-82.07217407226562
65.11416625976562,-81.08622741699219
65.28121948242188,-80.10028076171875
65.44827270507812,-79.11432647705078
65.61531829833984,-78.12837982177734
65.7823715209961,-77.1424331665039
65.94942474365234,-76.15648651123047
66.1164779663086,-75.17053985595703
66.28353118896484,-74.18458557128906
66.4505844116211,-73.19863891601562
66.61763000488281,-72.21269226074219
66.78468322753906,-71.22674560546875
66.95173645019531,-70.24079895019531
67.11878967285156,-69.25485229492188
67.28584289550781,-68.2688980102539
67.45289611816406,-67.28295135498047
67.61994934082031,-66.29700469970703
67.78699493408203,-65.3110580444336
67.95404815673828,-64.32510375976562
68.12110137939453,-63.33916091918945
68.28815460205078,-62.353214263916016
68.45520782470703,-61.36726760864258
68.62226104736328,-60.38132095336914
68.789306640625,-59.39537048339844
68.95635986328125,-58.409423828125
69.1234130859375,-57.4234733581543
69.29046630859375,-56.43752670288086
69.45751953125,-55.45158004760742
69.62457275390625,-54.465633392333984
69.7916259765625,-53.47968292236328
69.95867156982422,-52.49373245239258
70.12572479248047,-51.50778579711914
70.29277801513672,-50.5218391418457
70.45983123779297,-49.535888671875
70.62688446044922,-48.54994201660156
70.79393768310547,-47.563995361328125
70.96099090576172,-46.57804489135742
71.12803649902344,-45.592098236083984
71.29508972167969,-44.60615158081055
71.46214294433594,-43.620201110839844
71.62919616699219,-42.634254455566406
71.74446105957031,-41.953948974609375
71.74445343017578,-41.953941345214844
71.85440063476562,-41.12281799316406
71.87020111083984,-40.31944274902344
71.79611206054688,-39.51933670043945
71.63302612304688,-38.73252487182617
71.38300323486328,-37.9688835144043
71.04918670654297,-37.237972259521484
70.63574981689453,-36.54896545410156
70.14686584472656,-35.90851593017578
69.59002685546875,-35.32561111450195
68.9722900390625,-34.80768966674805
68.30117797851562,-34.361083984375
67.58488464355469,-33.99124526977539
66.8321762084961,-33.70268249511719
66.05221557617188,-33.498924255371094
65.75855255126953,-33.4433708190918
65.75820922851562,-33.44330596923828
64.77500915527344,-33.260765075683594
63.79181671142578,-33.078224182128906
62.808616638183594,-32.89567947387695
61.825416564941406,-32.713138580322266
60.842220306396484,-32.53059768676758
