2.2386626035335597,48.62415905708602,2.2386794644863586,48.624159837385065
2.238664295103579,48.62415906489929,2.238681137807247,48.6241600010525
2.238665986258845,48.6241590883391,2.2386828076027347,48.6241601800038
2.238667676791982,48.624159127336895,2.238684473043316,48.62416037437606
2.2386693664956128,48.624159182029814,2.2386861349584977,48.62416058416923
2.2386710545402315,48.624159252349244,2.2386877916892667,48.62416080931479
2.238672741133215,48.62415933829524,2.238689443857753,48.62416104974423
2.238674425652434,48.624159439730676,2.238691090427074,48.62416130545748
2.2386761083052638,48.62415955679265,2.238692731811983,48.62416157631756
2.23867778764007,48.624159689412664,2.238694366975597,48.624161862187265
2.2386794644863586,48.624159837385065,2.2386959961252932,48.624162163340884
2.238681137807247,48.6241600010525,2.2386976188463183,48.62416247943568
2.2386828076027347,48.6241601800038,2.2386992343091663,48.6241628104716
2.238684473043316,48.62416037437606,2.2387008429285897,48.6241631565172
2.2386861349584977,48.62416058416923,2.23870244408246,48.62416351729843
2.2386877916892667,48.62416080931479,2.2387040373560234,48.62416389281515
2.238689443857753,48.62416104974423,2.2387056227492805,48.624164283067444
2.238691090427074,48.62416130545748,2.2387071992253484,48.62416468791818
2.238692731811983,48.62416157631756,2.238708767613733,48.62416510729889
2.238694366975597,48.624161862187265,2.2387103264627997,48.62416554120952
2.2386959961252932,48.624162163340884,2.2387118763946767,48.62416598937594
2.2386976188463183,48.62416247943568,2.238713416165106,48.62416645186673
2.2386992343091663,48.6241628104716,2.2387149463962173,48.62416692847617
2.2387008429285897,48.6241631565172,2.2387164664658803,48.62416741927288
2.23870244408246,48.62416351729843,2.238717975959342,48.62416792405119
2.2387040373560234,48.62416389281515,2.2387194744618504,48.62416844267409
2.2387056227492805,48.624164283067444,2.238720961766028,48.6241689752101
2.2387071992253484,48.62416468791818,2.2387224380792516,48.62416952131653
2.238708767613733,48.62416510729889,2.238723902157263,48.62417008099334
2.2387103264627997,48.62416554120952,2.2387253546221904,48.62417065424057
2.2387118763946767,48.62416598937594,2.2387267946445286,48.624171240852576
2.238713416165106,48.62416645186673,2.238728222327966,48.6241718406238
2.2387149463962173,48.62416692847617,2.2387296369466845,48.624172453691244
2.2387164664658803,48.62416741927288,2.238731038500684,48.624173079643754
2.238717975959342,48.62416792405119,2.238732426989965,48.624173718549855
2.2387194744618504,48.62416844267409,2.238733801585021,48.62417437020383
